,Country,Tournament,Year of Tournament,Tournament Surface,Doubles,Prize Money,Match Day,Start Time,Player Name 1,Player Name 2,Winner,Sets,Score,BKNAME,numbetlines,FullClosingFullHomeAsianOdds,FullClosingFullAwayAsianOdds,FullClosingOutcomeTiming,FullOpeningFullAsianHomeOdds,FullOpeningFullAsianAwayOdds,FullOpeningOutcomeTiming,FullAsianHomeVolume,FullAsianAwayVolume,FullAsianHomeLayClosingOdds,FullAsianAwayLayClosingOdds,FullAsianHomeLayOpeningOdds,FullAsianAwayLayOpeningOdds,FullLayClosingTime,FullLayOpenClosingTime,FullLayAsianHomeVolume,FullLayAsianAwayVolume,Set1ClosingFullHomeAsianOdds,Set1ClosingFullAwayAsianOdds,Set1ClosingOutcomeTiming,Set1OpeningFullAsianHomeOdds,Set1OpeningFullAsianAwayOdds,Set1OpeningOutcomeTiming,Set1AsianHomeVolume,Set1AsianAwayVolume,Set1AsianHomeLayClosingOdds,Set1AsianAwayLayClosingOdds,Set1AsianHomeLayOpeningOdds,Set1AsianAwayLayOpeningOdds,Set1LayClosingTime,Set1LayOpenClosingTime,Set1LayAsianHomeVolume,Set1LayAsianAwayVolume,Set2ClosingFullHomeAsianOdds,Set2ClosingFullAwayAsianOdds,Set2ClosingOutcomeTiming,Set2OpeningFullAsianHomeOdds,Set2OpeningFullAsianAwayOdds,Set2OpeningOutcomeTiming,Set2AsianHomeVolume,Set2AsianAwayVolume,Set2AsianHomeLayClosingOdds,Set2AsianAwayLayClosingOdds,Set2AsianHomeLayOpeningOdds,Set2AsianAwayLayOpeningOdds,Set2LayClosingTime,Set2LayOpenClosingTime,Set2LayAsianHomeVolume,Set2LayAsianAwayVolume,Set3ClosingFullHomeAsianOdds,Set3ClosingFullAwayAsianOdds,Set3ClosingOutcomeTiming,Set3OpeningFullAsianHomeOdds,Set3OpeningFullAsianAwayOdds,Set3OpeningOutcomeTiming,Set3AsianHomeVolume,Set3AsianAwayVolume,Set3AsianHomeLayClosingOdds,Set3AsianAwayLayClosingOdds,Set3AsianHomeLayOpeningOdds,Set3AsianAwayLayOpeningOdds,Set3LayClosingTime,Set3LayOpenClosingTime,Set3LayAsianHomeVolume,Set3LayAsianAwayVolume
0,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",45,E-8-2-0-0-11,45.0,,2017-01-17 08:05:47,29.0,,2017-01-17 06:46:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",411,E-8-2-0-0-11,45.0,,2017-01-17 08:05:55,29.0,,2017-01-17 06:46:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",49,E-8-2-0-0-11,45.0,,2017-01-17 08:05:50,29.0,,2017-01-17 06:46:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",419,E-8-2-0-0-11,51.0,,2017-01-17 16:38:02,41.0,,2017-01-17 07:01:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",bet365,E-8-2-0-0-11,51.0,,2017-01-17 16:38:52,41.0,,2017-01-17 07:01:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",jetbull,E-8-2-0-0-11,51.0,,2017-01-17 12:10:14,41.0,,2017-01-17 07:13:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",betvictor,E-8-2-0-0-11,101.0,,2017-01-18 00:49:56,46.0,,2017-01-17 07:30:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",interwetten,E-8-2-0-0-11,60.0,,2017-01-18 03:55:34,40.0,,2017-01-17 07:35:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",149,E-8-2-0-0-11,60.0,,2017-01-18 03:42:59,40.0,,2017-01-17 07:38:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",455,E-8-2-0-0-11,50.0,,2017-01-17 12:34:00,74.0,,2017-01-17 08:02:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",leonbets,E-8-2-0-0-11,50.0,,2017-01-17 12:34:06,74.0,,2017-01-17 08:02:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",william-hill,E-8-2-0-0-11,51.0,,2017-01-17 12:03:51,41.0,,2017-01-17 08:09:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",oddsring,E-8-2-0-0-11,50.0,,2017-01-17 12:18:39,74.0,,2017-01-17 08:17:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",nordicbet,E-8-2-0-0-11,40.0,,2017-01-18 01:58:50,41.0,,2017-01-17 08:25:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",betsson,E-8-2-0-0-11,40.0,,2017-01-18 01:56:55,41.0,,2017-01-17 08:25:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",betsafe,E-8-2-0-0-11,40.0,,2017-01-18 01:56:53,41.0,,2017-01-17 08:25:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",10bet,E-8-2-0-0-11,57.0,,2017-01-18 09:46:35,41.0,,2017-01-17 09:19:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",comeon,E-8-2-0-0-11,57.0,,2017-01-18 09:47:05,41.0,,2017-01-17 09:20:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",bet-at-home,E-8-2-0-0-11,51.0,,2017-01-17 12:17:40,64.89,,2017-01-17 09:43:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",bwin,E-8-2-0-0-11,51.0,,2017-01-18 02:50:24,41.0,,2017-01-17 10:30:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",157,E-8-2-0-0-11,101.0,,2017-01-17 11:11:37,101.0,,2017-01-17 11:11:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",unibet,E-8-2-0-0-11,101.0,,2017-01-17 11:18:14,101.0,,2017-01-17 11:18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",888sport,E-8-2-0-0-11,101.0,,2017-01-18 20:56:19,101.0,,2017-01-18 20:56:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",45,E-8-2-0-0-14,15.0,,2017-01-18 08:46:09,13.5,,2017-01-17 06:46:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",411,E-8-2-0-0-14,15.0,,2017-01-18 08:46:10,13.5,,2017-01-17 06:46:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",49,E-8-2-0-0-14,15.0,,2017-01-18 08:46:10,13.5,,2017-01-17 06:46:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",419,E-8-2-0-0-14,15.0,,2017-01-17 07:01:02,15.0,,2017-01-17 07:01:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",bet365,E-8-2-0-0-14,15.0,,2017-01-17 07:01:55,15.0,,2017-01-17 07:01:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",jetbull,E-8-2-0-0-14,17.0,,2017-01-17 10:31:25,15.0,,2017-01-17 07:13:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",betvictor,E-8-2-0-0-14,17.0,,2017-01-17 09:43:08,11.0,,2017-01-17 07:30:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",interwetten,E-8-2-0-0-14,18.0,,2017-01-18 03:55:34,15.0,,2017-01-17 07:35:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",149,E-8-2-0-0-14,18.0,,2017-01-18 03:42:59,15.0,,2017-01-17 07:38:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",455,E-8-2-0-0-14,16.75,,2017-01-17 12:34:00,12.5,,2017-01-17 08:02:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",leonbets,E-8-2-0-0-14,16.75,,2017-01-17 12:34:06,12.5,,2017-01-17 08:02:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",william-hill,E-8-2-0-0-14,15.0,,2017-01-17 08:09:55,15.0,,2017-01-17 08:09:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",oddsring,E-8-2-0-0-14,16.75,,2017-01-17 12:18:39,12.5,,2017-01-17 08:17:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",nordicbet,E-8-2-0-0-14,13.5,,2017-01-18 01:58:50,14.0,,2017-01-17 08:25:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",betsson,E-8-2-0-0-14,13.5,,2017-01-18 01:56:55,14.0,,2017-01-17 08:25:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",betsafe,E-8-2-0-0-14,13.5,,2017-01-18 01:56:53,14.0,,2017-01-17 08:25:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",10bet,E-8-2-0-0-14,15.0,,2017-01-18 09:46:35,16.0,,2017-01-17 09:19:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,australia,atp-australian-open-2017,2017,,N,"A$15,000,000",2017-01-18,22:25:00,Istomin D.,Djokovic N.,Istomin D.,3:2,"7:68, 5:7, 2:6, 7:65, 6:4",comeon,E-8-2-0-0-14,15.0,,2017-01-18 09:47:05,16.0,,2017-01-17 09:20:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
